ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,month,month_start,raw_units,organic_units,suppressed_units_est,cleaned_units,raw_revenue,organic_revenue,cleaned_revenue_est,promo_units,promo_revenue,likely_stockout,stockout_reason
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2023-10,2023-10-01,34.0,34.0,0.0,34.0,515.84,515.84,515.84,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2023-11,2023-11-01,24.0,24.0,0.0,24.0,212.0,212.0,212.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2023-12,2023-12-01,15.0,15.0,0.0,15.0,146.0,146.0,146.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2024-01,2024-01-01,25.0,25.0,0.0,25.0,216.0,216.0,216.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2024-02,2024-02-01,290.0,290.0,0.0,290.0,1072.0,1072.0,1072.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2024-03,2024-03-01,40.0,40.0,117.5,157.5,141.84,141.84,558.5,0.0,0.0,True,deep_drop_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2024-04,2024-04-01,305.0,305.0,0.0,305.0,224.0,224.0,224.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2024-05,2024-05-01,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2024-06,2024-06-01,29.0,29.0,0.0,29.0,40.0,40.0,40.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,1,SF,2024-07,2024-07-01,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-01,2023-01-01,8.0,8.0,0.0,8.0,880.0,880.0,880.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-02,2023-02-01,52.0,52.0,0.0,52.0,2082.0,2082.0,2082.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-03,2023-03-01,38.0,38.0,0.0,38.0,2353.97,2353.97,2353.97,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-04,2023-04-01,25.0,25.0,0.0,25.0,1135.05,1135.05,1135.05,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-05,2023-05-01,26.0,26.0,0.0,26.0,1305.94,1305.94,1305.94,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-06,2023-06-01,57.0,57.0,0.0,57.0,1216.87,1216.87,1216.87,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-07,2023-07-01,27.0,27.0,0.0,27.0,675.5699999999999,675.5699999999999,675.57,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-08,2023-08-01,2.0,2.0,17.5,19.5,229.0,229.0,2232.75,0.0,0.0,True,deep_drop_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-09,2023-09-01,1.0,1.0,8.5,9.5,120.0,120.0,1140.0,0.0,0.0,True,deep_drop_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-10,2023-10-01,12.0,12.0,0.0,12.0,964.2,964.2,964.2,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-11,2023-11-01,7.0,7.0,0.0,7.0,829.0,829.0,829.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2023-12,2023-12-01,2.0,2.0,7.5,9.5,240.0,240.0,1140.0,0.0,0.0,True,deep_drop_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2024-01,2024-01-01,55.0,55.0,0.0,55.0,336.0,336.0,336.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2024-02,2024-02-01,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,2,NJ,2024-03,2024-03-01,1.0,1.0,0.0,1.0,120.0,120.0,120.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-01,2023-01-01,39.0,39.0,0.0,39.0,1489.44,1489.44,1489.44,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-02,2023-02-01,69.0,69.0,0.0,69.0,1311.54,1311.54,1311.54,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-03,2023-03-01,35.0,35.0,0.0,35.0,1745.38,1745.38,1745.38,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-04,2023-04-01,15.0,15.0,0.0,15.0,1575.98,1575.98,1575.98,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-05,2023-05-01,27.0,27.0,0.0,27.0,1033.6100000000001,1033.6100000000001,1033.61,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-06,2023-06-01,18.0,18.0,0.0,18.0,555.58,555.58,555.58,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-07,2023-07-01,43.0,43.0,0.0,43.0,1094.58,1094.58,1094.58,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-08,2023-08-01,8.0,8.0,0.0,8.0,264.0,264.0,264.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-09,2023-09-01,0.0,0.0,8.0,8.0,0.0,0.0,264.0,0.0,0.0,True,zero_sales_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-10,2023-10-01,2.0,2.0,0.0,2.0,240.0,240.0,240.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-11,2023-11-01,0.0,0.0,2.0,2.0,0.0,0.0,240.0,0.0,0.0,True,zero_sales_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2023-12,2023-12-01,1.0,1.0,0.0,1.0,85.0,85.0,85.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2024-01,2024-01-01,9.0,9.0,0.0,9.0,314.0,314.0,314.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2024-02,2024-02-01,58.0,58.0,0.0,58.0,348.0,348.0,348.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2024-03,2024-03-01,2.0,2.0,7.0,9.0,240.0,240.0,1080.0,0.0,0.0,True,deep_drop_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2024-04,2024-04-01,6.0,6.0,0.0,6.0,120.0,120.0,120.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2024-05,2024-05-01,0.0,0.0,6.0,6.0,0.0,0.0,120.0,0.0,0.0,True,zero_sales_gap
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2024-06,2024-06-01,6.0,6.0,0.0,6.0,24.0,24.0,24.0,0.0,0.0,False,none
D-17200,POP Organic Pu-Erh Tea 1.8gx100,3,LA,2024-07,2024-07-01,29.0,29.0,0.0,29.0,88.0,88.0,88.0,0.0,0.0,False,none
D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),1,SF,2023-08,2023-08-01,17.0,17.0,0.0,17.0,283.32,283.32,283.32,0.0,0.0,False,none
D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),1,SF,2023-09,2023-09-01,13.0,13.0,0.0,13.0,303.28,303.28,303.28,0.0,0.0,False,none
D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),1,SF,2023-10,2023-10-01,16.0,16.0,0.0,16.0,222.37,222.37,222.37,0.0,0.0,False,none
D-17206,POP OG Pu-Erh Tea 1.8gx100 (6ct/cs),1,SF,2023-11,2023-11-01,20.0,20.0,0.0,20.0,316.03,316.03,316.03,0.0,0.0,False,none
