month,month_start,ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,raw_units,raw_revenue,organic_units,organic_revenue,promo_units,promo_revenue,within_active_span,baseline_units,prev_raw_units,next_raw_units,est_unit_price,zero_sales_gap,deep_drop_gap,likely_stockout,stockout_reason,suppressed_units_est,cleaned_units,cleaned_revenue_est
2023-09,2023-09-01,F-04070,POP Ginger Chews Original 8 oz,1,SF,1595.0,21532.03,1595.0,21532.03,0.0,0.0,True,5057.0,3600.0,6239.0,13.499705329153604,False,True,True,deep_drop_gap,3462.0,5057.0,68268.01
2023-12,2023-12-01,F-04070,POP Ginger Chews Original 8 oz,1,SF,1991.0,26490.34,1991.0,26490.34,0.0,0.0,True,5636.0,4353.0,5033.0,13.305042692114515,False,True,True,deep_drop_gap,3645.0,5636.0,74987.22
2024-09,2024-09-01,F-04070,POP Ginger Chews Original 8 oz,1,SF,1532.0,20838.95,1532.0,20838.95,0.0,0.0,True,5657.0,5655.0,5707.0,13.602447780678851,False,True,True,deep_drop_gap,4125.0,5657.0,76949.05
2025-09,2025-09-01,F-04070,POP Ginger Chews Original 8 oz,1,SF,1537.0,23090.63,1537.0,23090.63,0.0,0.0,True,5636.5,5870.0,3136.0,15.023181522446325,False,True,True,deep_drop_gap,4099.5,5636.5,84678.16
2023-09,2023-09-01,F-04070,POP Ginger Chews Original 8 oz,2,NJ,1805.0,4618.28,1805.0,4618.28,0.0,0.0,True,7731.0,16158.0,9119.0,2.5586038781163434,False,True,True,deep_drop_gap,5926.0,7731.0,19780.57
2023-11,2023-11-01,F-04070,POP Ginger Chews Original 8 oz,2,NJ,2501.0,11118.58,2501.0,11118.58,0.0,0.0,True,6910.5,9119.0,4702.0,4.445653738504598,False,True,True,deep_drop_gap,4409.5,6910.5,30721.69
2023-05,2023-05-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,7.0,52.739999999999995,7.0,52.739999999999995,0.0,0.0,True,56.0,62.0,1.0,7.534285714285714,False,True,True,deep_drop_gap,49.0,56.0,421.92
2023-06,2023-06-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,1.0,22.57,1.0,22.57,0.0,0.0,True,31.5,7.0,50.0,22.57,False,True,True,deep_drop_gap,30.5,31.5,710.96
2023-08,2023-08-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,13.0,152.26999999999998,13.0,152.26999999999998,0.0,0.0,True,64.0,50.0,116.0,11.713076923076922,False,True,True,deep_drop_gap,51.0,64.0,749.64
2024-02,2024-02-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,25.0,453.21,25.0,453.21,0.0,0.0,True,92.5,141.0,62.0,18.1284,False,True,True,deep_drop_gap,67.5,92.5,1676.88
2025-01,2025-01-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,50.0,984.18,50.0,984.18,0.0,0.0,True,131.0,130.0,31.0,19.6836,False,True,True,deep_drop_gap,81.0,131.0,2578.55
2025-02,2025-02-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,31.0,615.04,31.0,615.04,0.0,0.0,True,208.5,50.0,287.0,19.84,False,True,True,deep_drop_gap,177.5,208.5,4136.64
2025-05,2025-05-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,78.0,1415.1599999999999,78.0,1415.1599999999999,0.0,0.0,True,224.5,335.0,57.0,18.143076923076922,False,True,True,deep_drop_gap,146.5,224.5,4073.12
2025-08,2025-08-01,F-04070,POP Ginger Chews Original 8 oz,3,LA,13.0,309.26,13.0,309.26,0.0,0.0,True,124.0,162.0,86.0,23.78923076923077,False,True,True,deep_drop_gap,111.0,124.0,2949.86
2025-05,2025-05-01,F-04070,POP Ginger Chews Original 8 oz,E1,UNMAPPED,1.0,6.16,1.0,6.16,0.0,0.0,True,5.0,6.0,4.0,6.16,False,True,True,deep_drop_gap,4.0,5.0,30.8
2025-09,2025-09-01,F-04070,POP Ginger Chews Original 8 oz,L,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,5428.5,8142.0,2088.0,13.600423728813558,True,False,True,zero_sales_gap,5428.5,5428.5,73829.9
2024-01,2024-01-01,F-04071,POP Ginger Chews Lemon 8 oz,1,SF,1355.0,18248.18,1355.0,18248.18,0.0,0.0,True,3522.5,2722.0,3954.0,13.467291512915128,False,True,True,deep_drop_gap,2167.5,3522.5,47438.53
2024-05,2024-05-01,F-04071,POP Ginger Chews Lemon 8 oz,1,SF,11.0,182.14000000000001,11.0,182.14000000000001,0.0,0.0,True,4158.5,2278.0,6175.0,16.55818181818182,False,True,True,deep_drop_gap,4147.5,4158.5,68857.2
2024-09,2024-09-01,F-04071,POP Ginger Chews Lemon 8 oz,1,SF,4.0,30.59,4.0,30.59,0.0,0.0,True,4379.0,5393.0,3413.0,7.6475,False,True,True,deep_drop_gap,4375.0,4379.0,33488.4
2025-09,2025-09-01,F-04071,POP Ginger Chews Lemon 8 oz,1,SF,1821.0,27666.52,1821.0,27666.52,0.0,0.0,True,5465.0,4968.0,2734.0,15.193036792970895,False,True,True,deep_drop_gap,3644.0,5465.0,83029.95
2023-09,2023-09-01,F-04071,POP Ginger Chews Lemon 8 oz,2,NJ,1310.0,2665.78,1310.0,2665.78,0.0,0.0,True,5409.5,12231.0,7483.0,2.0349465648854963,False,True,True,deep_drop_gap,4099.5,5409.5,11008.04
2023-11,2023-11-01,F-04071,POP Ginger Chews Lemon 8 oz,2,NJ,1412.0,6982.46,1412.0,6982.46,0.0,0.0,True,5218.0,7483.0,2953.0,4.9450849858356944,False,True,True,deep_drop_gap,3806.0,5218.0,25803.45
2023-12,2023-12-01,F-04071,POP Ginger Chews Lemon 8 oz,2,NJ,2953.0,6065.4800000000005,2953.0,6065.4800000000005,0.0,0.0,True,7915.0,1412.0,8347.0,2.054006095496106,False,True,True,deep_drop_gap,4962.0,7915.0,16257.46
2023-04,2023-04-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,7.0,43.86,7.0,43.86,0.0,0.0,True,19.0,68.0,1.0,6.265714285714286,False,True,True,deep_drop_gap,12.0,19.0,119.05
2023-05,2023-05-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,1.0,5.34,1.0,5.34,0.0,0.0,True,8.0,7.0,3.0,5.34,False,True,True,deep_drop_gap,7.0,8.0,42.72
2023-06,2023-06-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,3.0,10.68,3.0,10.68,0.0,0.0,True,8.0,1.0,9.0,3.56,False,True,True,deep_drop_gap,5.0,8.0,28.48
2024-02,2024-02-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,26.0,363.79999999999995,26.0,363.79999999999995,0.0,0.0,True,70.0,120.0,42.0,13.99230769230769,False,True,True,deep_drop_gap,44.0,70.0,979.46
2024-03,2024-03-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,42.0,860.6800000000001,42.0,860.6800000000001,0.0,0.0,True,109.0,26.0,98.0,20.492380952380955,False,True,True,deep_drop_gap,67.0,109.0,2233.67
2024-06,2024-06-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,22.0,424.78000000000003,22.0,424.78000000000003,0.0,0.0,True,121.0,2136.0,144.0,19.30818181818182,False,True,True,deep_drop_gap,99.0,121.0,2336.29
2025-02,2025-02-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,26.0,521.08,26.0,521.08,0.0,0.0,True,114.5,53.0,109.0,20.04153846153846,False,True,True,deep_drop_gap,88.5,114.5,2294.76
2025-05,2025-05-01,F-04071,POP Ginger Chews Lemon 8 oz,3,LA,45.0,814.26,45.0,814.26,0.0,0.0,True,114.5,120.0,36.0,18.094666666666665,False,True,True,deep_drop_gap,69.5,114.5,2071.84
2024-03,2024-03-01,F-04073,POP Ginger Chews Mango 8 oz,1,SF,2.0,7.7,2.0,7.7,0.0,0.0,True,2697.5,3277.0,3163.0,3.85,False,True,True,deep_drop_gap,2695.5,2697.5,10385.38
2024-09,2024-09-01,F-04073,POP Ginger Chews Mango 8 oz,1,SF,936.0,12732.46,936.0,12732.46,0.0,0.0,True,3787.5,4937.0,1936.0,13.603055555555555,False,True,True,deep_drop_gap,2851.5,3787.5,51521.57
2024-12,2024-12-01,F-04073,POP Ginger Chews Mango 8 oz,1,SF,1121.0,15092.0,1121.0,15092.0,0.0,0.0,True,4532.5,4518.0,4547.0,13.462979482604817,False,True,True,deep_drop_gap,3411.5,4532.5,61020.95
2023-09,2023-09-01,F-04073,POP Ginger Chews Mango 8 oz,2,NJ,1331.0,2303.45,1331.0,2303.45,0.0,0.0,True,6383.0,12917.0,7314.0,1.7306160781367392,False,True,True,deep_drop_gap,5052.0,6383.0,11046.52
2023-11,2023-11-01,F-04073,POP Ginger Chews Mango 8 oz,2,NJ,1724.0,6788.73,1724.0,6788.73,0.0,0.0,True,4994.5,7314.0,2675.0,3.9377784222737815,False,True,True,deep_drop_gap,3270.5,4994.5,19667.23
2023-12,2023-12-01,F-04073,POP Ginger Chews Mango 8 oz,3,LA,11.0,229.13,11.0,229.13,0.0,0.0,True,31.5,45.0,31.0,20.83,False,True,True,deep_drop_gap,20.5,31.5,656.14
2024-06,2024-06-01,F-04073,POP Ginger Chews Mango 8 oz,3,LA,5.0,105.75,5.0,105.75,0.0,0.0,True,26.5,33.0,125.0,21.15,False,True,True,deep_drop_gap,21.5,26.5,560.47
2024-10,2024-10-01,F-04073,POP Ginger Chews Mango 8 oz,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,9.0,5.0,9.0,22.028,True,False,True,zero_sales_gap,9.0,9.0,198.25
2025-02,2025-02-01,F-04073,POP Ginger Chews Mango 8 oz,3,LA,16.0,327.13,16.0,327.13,0.0,0.0,True,47.0,26.0,47.0,20.445625,False,True,True,deep_drop_gap,31.0,47.0,960.94
2025-08,2025-08-01,F-04073,POP Ginger Chews Mango 8 oz,3,LA,5.0,82.25,5.0,82.25,0.0,0.0,True,20.0,17.0,12.0,16.45,False,True,True,deep_drop_gap,15.0,20.0,329.0
2025-11,2025-11-01,F-04073,POP Ginger Chews Mango 8 oz,3,LA,20.0,378.90000000000003,20.0,378.90000000000003,0.0,0.0,True,102.0,102.0,480.0,18.945,False,True,True,deep_drop_gap,82.0,102.0,1932.39
2025-04,2025-04-01,F-04073,POP Ginger Chews Mango 8 oz,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,7.7,True,False,True,zero_sales_gap,1.0,1.0,7.7
2025-09,2025-09-01,F-04073,POP Ginger Chews Mango 8 oz,L,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1426.0,1426.0,1426.0,13.60327489481066,True,False,True,zero_sales_gap,1426.0,1426.0,19398.27
2023-09,2023-09-01,F-04074,POP Ginger Chews Lychee 8 oz,1,SF,269.0,3385.29,269.0,3385.29,0.0,0.0,True,898.5,1035.0,678.0,12.584721189591077,False,True,True,deep_drop_gap,629.5,898.5,11307.37
2024-09,2024-09-01,F-04074,POP Ginger Chews Lychee 8 oz,1,SF,278.0,3779.17,278.0,3779.17,0.0,0.0,True,1523.5,2048.0,569.0,13.594136690647483,False,True,True,deep_drop_gap,1245.5,1523.5,20710.67
2025-09,2025-09-01,F-04074,POP Ginger Chews Lychee 8 oz,1,SF,491.0,7184.31,491.0,7184.31,0.0,0.0,True,1914.5,2135.0,819.0,14.631995926680245,False,True,True,deep_drop_gap,1423.5,1914.5,28012.96
2023-09,2023-09-01,F-04074,POP Ginger Chews Lychee 8 oz,2,NJ,1019.0,2012.56,1019.0,2012.56,0.0,0.0,True,4748.0,11647.0,4695.0,1.9750343473994112,False,True,True,deep_drop_gap,3729.0,4748.0,9377.46
2023-02,2023-02-01,F-04074,POP Ginger Chews Lychee 8 oz,3,LA,6.0,106.47,6.0,106.47,0.0,0.0,True,21.0,21.0,25.0,17.745,False,True,True,deep_drop_gap,15.0,21.0,372.64
2023-05,2023-05-01,F-04074,POP Ginger Chews Lychee 8 oz,3,LA,7.0,126.44,7.0,126.44,0.0,0.0,True,20.0,9.0,25.0,18.062857142857144,False,True,True,deep_drop_gap,13.0,20.0,361.26
2024-06,2024-06-01,F-04074,POP Ginger Chews Lychee 8 oz,3,LA,5.0,106.49,5.0,106.49,0.0,0.0,True,27.5,31.0,123.0,21.298,False,True,True,deep_drop_gap,22.5,27.5,585.69
2025-11,2025-11-01,F-04074,POP Ginger Chews Lychee 8 oz,3,LA,9.0,105.38,9.0,105.38,0.0,0.0,True,59.0,59.0,600.0,11.708888888888888,False,True,True,deep_drop_gap,50.0,59.0,690.82
2025-09,2025-09-01,F-04074,POP Ginger Chews Lychee 8 oz,L,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2872.0,2872.0,1847.0,13.604428969359331,True,False,True,zero_sales_gap,2872.0,2872.0,39071.92
2023-07,2023-07-01,F-04075,POP Ginger Chews Blood Orange 8 oz,1,SF,519.0,6879.06,519.0,6879.06,0.0,0.0,True,1343.5,1457.0,1329.0,13.254450867052023,False,True,True,deep_drop_gap,824.5,1343.5,17807.35
2023-09,2023-09-01,F-04075,POP Ginger Chews Blood Orange 8 oz,1,SF,65.0,553.56,65.0,553.56,0.0,0.0,True,652.5,1329.0,786.0,8.516307692307691,False,True,True,deep_drop_gap,587.5,652.5,5556.89
2023-11,2023-11-01,F-04075,POP Ginger Chews Blood Orange 8 oz,1,SF,22.0,151.89,22.0,151.89,0.0,0.0,True,534.0,786.0,282.0,6.904090909090908,False,True,True,deep_drop_gap,512.0,534.0,3686.78
2023-12,2023-12-01,F-04075,POP Ginger Chews Blood Orange 8 oz,1,SF,282.0,3909.4000000000005,282.0,3909.4000000000005,0.0,0.0,True,841.0,22.0,896.0,13.863120567375889,False,True,True,deep_drop_gap,559.0,841.0,11658.88
2025-09,2025-09-01,F-04075,POP Ginger Chews Blood Orange 8 oz,1,SF,666.0,10161.800000000001,666.0,10161.800000000001,0.0,0.0,True,1845.0,4511.0,1330.0,15.25795795795796,False,True,True,deep_drop_gap,1179.0,1845.0,28150.93
2023-03,2023-03-01,F-04075,POP Ginger Chews Blood Orange 8 oz,2,NJ,11.0,168.75,11.0,168.75,0.0,0.0,True,29.0,1.0,29.0,15.340909090909092,False,True,True,deep_drop_gap,18.0,29.0,444.89
2023-06,2023-06-01,F-04075,POP Ginger Chews Blood Orange 8 oz,2,NJ,27.0,110.55,27.0,110.55,0.0,0.0,True,2741.5,99.0,5384.0,4.094444444444444,False,True,True,deep_drop_gap,2714.5,2741.5,11224.92
2023-09,2023-09-01,F-04075,POP Ginger Chews Blood Orange 8 oz,2,NJ,954.0,1647.46,954.0,1647.46,0.0,0.0,True,5274.5,10219.0,5165.0,1.7268972746331237,False,True,True,deep_drop_gap,4320.5,5274.5,9108.52
2023-02,2023-02-01,F-04075,POP Ginger Chews Blood Orange 8 oz,3,LA,7.0,122.33,7.0,122.33,0.0,0.0,True,37.0,14.0,37.0,17.475714285714286,False,True,True,deep_drop_gap,30.0,37.0,646.6
2024-06,2024-06-01,F-04075,POP Ginger Chews Blood Orange 8 oz,3,LA,8.0,150.79,8.0,150.79,0.0,0.0,True,52.0,58.0,116.0,18.84875,False,True,True,deep_drop_gap,44.0,52.0,980.13
2024-09,2024-09-01,F-04075,POP Ginger Chews Blood Orange 8 oz,3,LA,30.0,633.64,30.0,633.64,0.0,0.0,True,78.0,46.0,16.0,21.121333333333332,False,True,True,deep_drop_gap,48.0,78.0,1647.46
2024-10,2024-10-01,F-04075,POP Ginger Chews Blood Orange 8 oz,3,LA,16.0,330.09999999999997,16.0,330.09999999999997,0.0,0.0,True,41.0,30.0,110.0,20.631249999999998,False,True,True,deep_drop_gap,25.0,41.0,845.88
2025-01,2025-01-01,F-04075,POP Ginger Chews Blood Orange 8 oz,3,LA,18.0,374.4,18.0,374.4,0.0,0.0,True,73.0,36.0,14.0,20.799999999999997,False,True,True,deep_drop_gap,55.0,73.0,1518.4
2025-02,2025-02-01,F-04075,POP Ginger Chews Blood Orange 8 oz,3,LA,14.0,271.03,14.0,271.03,0.0,0.0,True,85.5,18.0,135.0,19.35928571428571,False,True,True,deep_drop_gap,71.5,85.5,1655.22
2025-05,2025-05-01,F-04075,POP Ginger Chews Blood Orange 8 oz,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,94.5,540.0,54.0,13.909074074074073,True,False,True,zero_sales_gap,94.5,94.5,1314.41
2025-02,2025-02-01,F-04075,POP Ginger Chews Blood Orange 8 oz,E1,UNMAPPED,2.0,14.74,2.0,14.74,0.0,0.0,True,6.0,6.0,2.0,7.37,False,True,True,deep_drop_gap,4.0,6.0,44.22
2025-03,2025-03-01,F-04075,POP Ginger Chews Blood Orange 8 oz,E1,UNMAPPED,2.0,14.74,2.0,14.74,0.0,0.0,True,6.0,2.0,9.0,7.37,False,True,True,deep_drop_gap,4.0,6.0,44.22
2025-05,2025-05-01,F-04075,POP Ginger Chews Blood Orange 8 oz,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,9.0,1.0,7.371111111111111,True,False,True,zero_sales_gap,2.0,2.0,14.74
2025-07,2025-07-01,F-04075,POP Ginger Chews Blood Orange 8 oz,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,1.0,0.0,8.0,True,False,True,zero_sales_gap,2.0,2.0,16.0
2025-08,2025-08-01,F-04075,POP Ginger Chews Blood Orange 8 oz,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,3.0,8.0,True,False,True,zero_sales_gap,2.0,2.0,16.0
2024-04,2024-04-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,113.0,1467.0900000000001,113.0,1467.0900000000001,0.0,0.0,True,587.0,517.0,150.0,12.983097345132744,False,True,True,deep_drop_gap,474.0,587.0,7621.08
2024-07,2024-07-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,222.0,3687.71,222.0,3687.71,0.0,0.0,True,1100.0,1514.0,1100.0,16.611306306306307,False,True,True,deep_drop_gap,878.0,1100.0,18272.44
2024-09,2024-09-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,4.0,86.38,0.0,0.0,4.0,86.38,True,661.0,1100.0,1500.0,21.595,False,True,True,deep_drop_gap,661.0,661.0,14274.3
2024-11,2024-11-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,165.0,607.11,165.0,607.11,0.0,0.0,True,2141.0,1500.0,2141.0,3.6794545454545458,False,True,True,deep_drop_gap,1976.0,2141.0,7877.71
2025-02,2025-02-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,571.0,7696.4800000000005,571.0,7696.4800000000005,0.0,0.0,True,4256.5,4565.0,3948.0,13.478949211908933,False,True,True,deep_drop_gap,3685.5,4256.5,57373.15
2025-07,2025-07-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,431.0,6890.25,431.0,6890.25,0.0,0.0,True,1634.5,3102.0,26.0,15.986658932714617,False,True,True,deep_drop_gap,1203.5,1634.5,26130.19
2025-08,2025-08-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,26.0,180.15,26.0,180.15,0.0,0.0,True,299.0,431.0,167.0,6.928846153846154,False,True,True,deep_drop_gap,273.0,299.0,2071.72
2025-10,2025-10-01,F-04076,POP Ginger Chews Assorted 8 oz,1,SF,96.0,823.72,96.0,823.72,0.0,0.0,True,469.0,167.0,773.0,8.580416666666666,False,True,True,deep_drop_gap,373.0,469.0,4024.22
2023-12,2023-12-01,F-04076,POP Ginger Chews Assorted 8 oz,2,NJ,144.0,2453.9700000000003,137.0,2349.4700000000003,7.0,104.5,True,462.0,481.0,480.0,17.149416058394163,False,True,True,deep_drop_gap,325.0,462.0,7923.03
2024-10,2024-10-01,F-04076,POP Ginger Chews Assorted 8 oz,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,764.5,3.0,895.0,2.776666666666667,True,False,True,zero_sales_gap,764.5,764.5,2122.76
2025-06,2025-06-01,F-04076,POP Ginger Chews Assorted 8 oz,2,NJ,73.0,1743.18,73.0,1743.18,0.0,0.0,True,2967.5,1938.0,5043.0,23.879178082191782,False,True,True,deep_drop_gap,2894.5,2967.5,70861.46
2024-07,2024-07-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,124.0,2.0,0.0,19.99,True,False,True,zero_sales_gap,124.0,124.0,2478.76
2024-08,2024-08-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,19.99,True,False,True,zero_sales_gap,2.0,2.0,39.98
2024-09,2024-09-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,7.0,0.0,0.0,19.99,True,False,True,zero_sales_gap,7.0,7.0,139.93
2024-10,2024-10-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,62.5,0.0,7.0,19.99,True,False,True,zero_sales_gap,62.5,62.5,1249.38
2025-02,2025-02-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,1.0,22.22,1.0,22.22,0.0,0.0,True,120.5,141.0,25.0,22.22,False,True,True,deep_drop_gap,119.5,120.5,2677.51
2025-03,2025-03-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,25.0,422.09000000000003,25.0,422.09000000000003,0.0,0.0,True,123.0,1.0,123.0,16.8836,False,True,True,deep_drop_gap,98.0,123.0,2076.68
2025-05,2025-05-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,74.0,123.0,1.0,15.732764227642278,True,False,True,zero_sales_gap,74.0,74.0,1164.22
2025-07,2025-07-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,248.0,3925.5600000000004,230.0,3587.7500000000005,18.0,337.80999999999995,True,1138.0,1.0,1138.0,15.598913043478262,False,True,True,deep_drop_gap,908.0,1138.0,17751.56
2025-11,2025-11-01,F-04076,POP Ginger Chews Assorted 8 oz,3,LA,44.0,735.2900000000001,43.0,713.07,1.0,22.220000000000027,True,302.0,302.0,61.0,16.583023255813956,False,True,True,deep_drop_gap,259.0,302.0,5008.07
2025-09,2025-09-01,F-04076,POP Ginger Chews Assorted 8 oz,L,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,5343.0,5554.0,2055.0,13.59944184371624,True,False,True,zero_sales_gap,5343.0,5343.0,72661.82
2023-04,2023-04-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),1,SF,2031.0,26551.050000000003,2031.0,26551.050000000003,0.0,0.0,True,6210.0,7338.0,5777.0,13.072895125553917,False,True,True,deep_drop_gap,4179.0,6210.0,81182.68
2025-06,2025-06-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),3,LA,2003.0,26787.98,2000.0,26730.36,3.0,57.61999999999898,True,5081.5,8332.0,7935.0,13.36518,False,True,True,deep_drop_gap,3081.5,5081.5,67915.16
2024-02,2024-02-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,32.0,32.0,0.0,2.990625,True,False,True,zero_sales_gap,32.0,32.0,95.7
2024-03,2024-03-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,32.0,0.0,0.0,2.990625,True,False,True,zero_sales_gap,32.0,32.0,95.7
2024-10,2024-10-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,2.990625,True,False,True,zero_sales_gap,2.0,2.0,5.98
2024-11,2024-11-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,30.0,0.0,2.0,2.990625,True,False,True,zero_sales_gap,30.0,30.0,89.72
2025-02,2025-02-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,8.0,29.78,8.0,29.78,0.0,0.0,True,32.5,58.0,48.0,3.7225,False,True,True,deep_drop_gap,24.5,32.5,120.98
2025-05,2025-05-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,32.5,17.0,0.0,3.504705882352941,True,False,True,zero_sales_gap,32.5,32.5,113.9
2025-06,2025-06-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,14.0,0.0,0.0,3.504705882352941,True,False,True,zero_sales_gap,14.0,14.0,49.07
2025-07,2025-07-01,F-04111,POP Ginger Chews Original 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,11.0,0.0,11.0,3.504705882352941,True,False,True,zero_sales_gap,11.0,11.0,38.55
2023-07,2023-07-01,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),1,SF,505.0,6133.88,505.0,6133.88,0.0,0.0,True,2059.0,2351.0,1767.0,12.146297029702971,False,True,True,deep_drop_gap,1554.0,2059.0,25009.23
2023-08,2023-08-01,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),3,LA,139.0,1923.7800000000002,139.0,1923.7800000000002,0.0,0.0,True,432.5,474.0,909.0,13.840143884892088,False,True,True,deep_drop_gap,293.5,432.5,5985.86
2024-03,2024-03-01,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,17.5,11.0,0.0,2.8718181818181816,True,False,True,zero_sales_gap,17.5,17.5,50.26
2024-04,2024-04-01,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,11.0,0.0,0.0,2.8718181818181816,True,False,True,zero_sales_gap,11.0,11.0,31.59
2024-12,2024-12-01,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,2.8718181818181816,True,False,True,zero_sales_gap,1.0,1.0,2.87
2025-01,2025-01-01,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,13.0,0.0,1.0,2.8718181818181816,True,False,True,zero_sales_gap,13.0,13.0,37.33
2025-05,2025-05-01,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,20.5,16.0,7.0,3.4568749999999997,True,False,True,zero_sales_gap,20.5,20.5,70.87
2023-04,2023-04-01,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),1,SF,454.0,5229.11,454.0,5229.11,0.0,0.0,True,3922.5,5551.0,2901.0,11.517863436123347,False,True,True,deep_drop_gap,3468.5,3922.5,45178.82
2023-07,2023-07-01,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),1,SF,790.0,13063.83,790.0,13063.83,0.0,0.0,True,2156.0,4944.0,1411.0,16.536493670886077,False,True,True,deep_drop_gap,1366.0,2156.0,35652.68
2023-04,2023-04-01,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),2,NJ,2265.0,34541.65,2265.0,34541.65,0.0,0.0,True,10924.5,15130.0,16172.0,15.250176600441502,False,True,True,deep_drop_gap,8659.5,10924.5,166600.55
2023-08,2023-08-01,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),2,NJ,2426.0,33374.69,2426.0,33374.69,0.0,0.0,True,6773.0,8803.0,8707.0,13.757085737840066,False,True,True,deep_drop_gap,4347.0,6773.0,93176.74
